date,arima,ar1,sample,mean,strict_ar1,naive,infl,ar1_diff,arima_diff,ar1_sample_diff,ar1_mean_diff,strict_diff,closer,sample_closer,mean_closer,strict_closer,any_closer
2000-09-01,0.00198441976301286,0.003101090358057499,0.00196750104515114,0.00253429570160432,0.00117137323183568,0,0.00519781707361755,-0.00209672671556005,-0.00321339731060469,-0.00323031602846641,-0.00266352137201323,-0.00402644384178187,ar1,arima,ar1,ar1,ar1
2000-10-01,0.00324518722039764,0.0022330602084074114,0.00211644550577718,0.0021747528570923,0.00465578075855409,0.00519781707361755,0.00172661913398731,0.000506441074420105,0.00151856808641034,0.000389826371789874,0.00044813372310499,0.00292916162456679,ar1,ar1,ar1,ar1,ar1
2000-11-01,0.00267266756244302,0.002956771864136545,0.00236935597888569,0.00266306392151112,0.00233803657155421,0.00172661913398731,0.00172364305816508,0.00123312880597146,0.000949024504277939,0.000645712920720608,0.000939420863346036,0.000614393513389129,arima,ar1,ar1,arima,ar1
2000-12-01,0.00240850058498688,0.002407385013425157,0.00261446306702387,0.00251092404022451,0.00233439066436387,0.00172364305816508,0.00229357898709903,0.000113806026326125,0.000114921597887851,0.000320884079924835,0.00021734505312548,4.08116772648388e-05,ar1,arima,arima,arima,ar1
2001-01-01,0.00238550041865035,0.001999398273890031,0.00219838828819569,0.00209889328104286,0.00271384187170929,0.00229357898709903,0.00571103779551496,-0.00371163952162493,-0.00332553737686462,-0.00351264950731927,-0.0036121445144721,-0.00299719592380567,arima,arima,arima,arima,arima
2001-02-01,0.00363113998352586,0.002166993770582506,0.00232227727090974,0.00224463552074612,0.00499331020435158,0.00571103779551496,0.00227531383713497,-0.000108320066552467,0.00135582614639088,4.69634337747675e-05,-3.06783163888501e-05,0.00271799636721661,ar1,ar1,ar1,ar1,ar1
2001-03-01,0.00269216666376492,0.0032044901478126635,0.002531668274191,0.00286807921100183,0.00270495348191217,0.00227531383713497,0.000568020464008612,0.00263646968380405,0.00212414619975631,0.00196364781018239,0.00230005874699322,0.00213693301790356,arima,ar1,arima,ar1,ar1
2001-04-01,0.00184050061657368,0.0032507988297340944,0.0023688448116193,0.0028098218206767,0.00156545320539008,0.000568020464008612,0.00170212807053094,0.00154867075920316,0.000138372546042738,0.000666716741088364,0.00110769375014576,-0.00013667486514086,arima,arima,arima,arima,arima
2001-05-01,0.00263043459935919,0.001899608806879724,0.00210301689533755,0.00200131285110863,0.00231958674257836,0.00170212807053094,0.00508906950747168,-0.00318946070059195,-0.00245863490811248,-0.00298605261213413,-0.00308775665636304,-0.00276948276489332,arima,arima,arima,arima,arima
2001-06-01,0.00312079824088312,0.002259228037275757,0.00235432359564941,0.00230677581646259,0.00457298249180148,0.00508906950747168,0.00225352208044338,5.705956832375e-06,0.000867276160439735,0.000100801515206032,5.32537360192036e-05,0.0023194604113581,ar1,ar1,ar1,ar1,ar1
2001-07-01,0.00227085326937815,0.0026324359755210474,0.00208161051722673,0.00235702324637389,0.00268925186960508,0.00225352208044338,-0.00168966528512726,0.00432210126064831,0.00396051855450541,0.00377127580235399,0.00404668853150115,0.00437891715473234,arima,ar1,arima,ar1,ar1
2001-08-01,0.00164774009532759,0.0031407193311705807,0.00209540579402143,0.00261806256259601,6.17829271941828e-05,-0.00168966528512726,0,0.00314071933117058,0.00164774009532759,0.00209540579402143,0.00261806256259601,6.17829271941828e-05,arima,arima,arima,arima,arima
2001-09-01,0.000832387847311395,0.0018466826875633276,0.00197069243404397,0.00190868756080365,0.00118293954524257,0,0.00393812042013764,-0.00209143773257431,-0.00310573257282624,-0.00196742798609367,-0.00202943285933399,-0.00275518087489507,ar1,ar1,ar1,ar1,ar1
2001-10-01,0.0025468505143408,0.002742849176568908,0.00211263129501539,0.00242774023579215,0.003801562935826,0.00393812042013764,-0.00281135973754676,0.00555420891411567,0.00535821025188756,0.00492399103256215,0.00523909997333891,0.00661292267337276,arima,ar1,ar1,ar1,ar1
2001-11-01,0.000659483401452353,0.0011619990416966463,0.00214672599118081,0.00165436251643873,-0.000673308724949815,-0.00281135973754676,-0.000563221642599032,0.00172522068429568,0.00122270504405139,0.00270994763377984,0.00221758415903776,-0.000110087082350783,arima,arima,arima,arima,arima
2001-12-01,0.000627142270302356,0.0017956133172000283,0.00190373226553278,0.0018496727913664,0.00081345283294918,-0.000563221642599032,-0.000563539039991845,0.00235915235719187,0.0011906813102942,0.00246727130552462,0.00241321183135825,0.00137699187294103,arima,arima,arima,arima,arima
2002-01-01,-1.62028370163576e-05,0.0011239976518709642,0.0018195749517868,0.00147178630182888,0.00080572058758742,-0.000563539039991845,0.00168966528512726,-0.000565667633256298,-0.00170586812214362,0.000129909666659535,-0.000217878983298381,-0.000883944697539842,ar1,ar1,ar1,ar1,ar1
2002-02-01,0.000803794568970118,0.0021068281207052213,0.00191263953281217,0.00200973382675869,0.00230072683657677,0.00168966528512726,0.00168681513147906,0.000420012989226163,-0.00088302056250894,0.000225824401333109,0.000322918695279636,0.000613911705097708,ar1,ar1,ar1,ar1,ar1
2002-03-01,0.000801577510155378,0.0021034907545524457,0.00188643064191338,0.00199496069823291,0.00229723563474122,0.00168681513147906,0.0028050509276083,-0.000701560173055853,-0.00200347341745292,-0.000918620285694923,-0.000810090229375388,-0.000507815292867076,ar1,ar1,ar1,arima,ar1
2002-04-01,0.00199386343543205,0.00259304775136471,0.00197013762508061,0.00228159268822266,0.00303839492974869,0.0028050509276083,0.00447177939139376,-0.00187873164002905,-0.00247791595596171,-0.00250164176631315,-0.0021901867031711,-0.00143338446164507,ar1,arima,ar1,arima,ar1
2002-05-01,0.00209895818318868,0.0031913206065499306,0.00274577094068975,0.00296854577361984,0.00414325112714938,0.00447177939139376,0.0011148273172461,0.00207649328930383,0.000984130865942577,0.00163094362344364,0.00185371845637374,0.00302842380990328,arima,arima,arima,ar1,arima
2002-06-01,0.0012380805857257,0.0018308885680410538,0.00190781909720248,0.00186935383262177,0.0019194405067619,0.0011148273172461,0.000556947939766239,0.00127394062827481,0.000681132645959458,0.00135087115743625,0.00131240589285553,0.00136249256699566,arima,arima,arima,ar1,arima
2002-07-01,0.00173323027812723,0.0014230930939094755,0.00185131477208539,0.00163720393299743,0.00154613530315063,0.000556947939766239,0.00222469502211098,-0.000801601928201503,-0.00049146474398375,-0.000373380250025589,-0.000587491089113546,-0.000678559718960345,arima,ar1,arima,ar1,ar1
2002-08-01,0.00229288350982024,0.002224952948253794,0.00194874355307336,0.00208684825066358,0.00265093539850793,0.00222469502211098,0.0027739268827256,-0.000548973934471803,-0.000481043372905361,-0.00082518332965224,-0.000687078632062021,-0.000122991484217665,arima,arima,arima,arima,arima
2002-09-01,0.00129923146281942,0.002065724128958513,0.00197110697476211,0.00201841555186031,0.00301414586780796,0.0027739268827256,0.00166067018514049,0.000405053943818024,-0.000361438722321074,0.000310436789621618,0.000357745366719821,0.00135347568266747,arima,ar1,ar1,ar1,ar1
2002-10-01,0.00242347178331639,0.002001972845308409,0.00192627640116489,0.00196412462323665,0.00227534549681674,0.00166067018514049,0.00220994565080268,-0.000207972805494271,0.000213526132513712,-0.000283669249637791,-0.000245821027566031,6.53998460140564e-05,ar1,arima,arima,arima,ar1
2002-11-01,0.00217268705318303,0.0023737861575980042,0.00196001641684319,0.0021669012872206,0.00263820124823878,0.00220994565080268,0.00165426009602587,0.000719526061572132,0.000518426957157162,0.000305756320817319,0.000512641191194725,0.000983941152212903,arima,ar1,ar1,ar1,ar1
2002-12-01,0.00192987321944167,0.0020702748613544734,0.00191729489929339,0.00199378488032393,0.00226860213959973,0.00165426009602587,0.00165152803847324,0.000418746822881236,0.000278345180968431,0.000265766860820148,0.000342256841850692,0.000617074101126495,arima,ar1,arima,ar1,ar1
2003-01-01,0.00120852733156695,0.002153345753544868,0.00192751220098422,0.00204042897726454,0.00226520184417166,0.00165152803847324,0.00439078641749013,-0.00223744066394527,-0.00318225908592318,-0.00246327421650592,-0.00235035744022559,-0.00212558457331847,ar1,ar1,ar1,arima,ar1
2003-02-01,0.00272714965523621,0.002323360763976081,0.00205482083579658,0.00218909079988633,0.00408077253402778,0.00439078641749013,0.00546151002552175,-0.00313814926154567,-0.00273436037028555,-0.00340668918972517,-0.00327241922563542,-0.00138073749149397,arima,arima,arima,arima,arima
2003-03-01,0.0033917913383385,0.004090574290363962,0.00222021046413471,0.00315539237724933,0.00479108977740825,0.00546151002552175,0.00163265342388552,0.00245792086647844,0.00175913791445297,0.000587557040249185,0.00152273895336381,0.00315843635352273,arima,ar1,ar1,ar1,ar1
2003-04-01,0.00229277247289876,0.0016427151438027788,0.00199351645629072,0.00181811580004675,0.00225683993916844,0.00163265342388552,-0.00381367937024546,0.00545639451404824,0.00610645184314422,0.00580719582653618,0.00563179517029221,0.0060705193094139,ar1,ar1,ar1,ar1,ar1
2003-05-01,0.00039293874985958,5.386326477044097e-4,0.00162346447277228,0.00108104856023835,-0.00136421211318788,-0.00381367937024546,-0.00163889684321017,0.00217752949091458,0.00203183559306975,0.00326236131598245,0.00271994540344851,0.000274684730022285,arima,arima,arima,arima,arima
2003-06-01,0.000748016312154051,6.889295626103486e-4,0.00144014754085239,0.00106453855173137,7.25702158918431e-05,-0.00163889684321017,0.00109289628364451,-0.000403966721034158,-0.000344879971490456,0.000347251257207884,-2.8357731913137e-05,-0.00102032606775266,arima,arima,ar1,ar1,arima
2003-07-01,0.00151520761910577,0.0018779785507587166,0.00177812456895236,0.00182805155985554,0.00188703475099513,0.00109289628364451,0.00327154054061563,-0.00139356198985691,-0.00175633292150985,-0.00149341597166327,-0.00144348898076009,-0.00138450578962049,ar1,ar1,ar1,arima,ar1
2003-08-01,0.00178361822784369,0.0028304628915088426,0.00200745206072315,0.002418957476116,0.00333022666513781,0.00327154054061563,0.00434547125950147,-0.00151500836799262,-0.00256185303165778,-0.00233801919877832,-0.00192651378338547,-0.00101524459436365,ar1,ar1,ar1,arima,ar1
2003-09-01,0.00193411328234602,0.0034242841076193623,0.00221250169695435,0.00281839290228685,0.00404195324624768,0.00434547125950147,0.00324675609887048,0.000177528008748878,-0.00131264281652446,-0.00103425440191614,-0.000428363196583631,0.000795197147377192,ar1,ar1,ar1,arima,ar1
2003-10-01,0.00298896664275374,0.00283935065297513,0.00208728740398144,0.00246331902847829,0.00331430189076459,0.00324675609887048,-0.00108108118637329,0.00392043183934842,0.00407004782912703,0.00316836859035473,0.00354440021485157,0.00439538307713788,ar1,ar1,ar1,ar1,ar1
2003-11-01,0.0012705969141155,7.615264866820403e-4,0.00148382571426552,0.00112267610047378,0.000446820704934413,-0.00108108118637329,0.000540686685245539,0.000220839801436501,0.000729910228869962,0.000943139029019985,0.000581989415228243,-9.38659803111264e-05,ar1,arima,ar1,arima,ar1
2003-12-01,0.00147697755039229,0.001958409909513514,0.00172471359634464,0.00184156175292908,0.00151890764929488,0.000540686685245539,0.00269905696916517,-0.000740647059651656,-0.00122207941877288,-0.000974343372820531,-0.000857495216236094,-0.00118014931987029,ar1,ar1,ar1,ar1,ar1
2004-01-01,0.00135762455971838,0.00260731771124774,0.0021316437191947,0.00236948071522122,0.00294756978362629,0.00269905696916517,0.00430339556005332,-0.00169607784880558,-0.00294577100033495,-0.00217175184085863,-0.00193391484483211,-0.00135582577642704,ar1,ar1,ar1,arima,ar1
2004-02-01,0.00216358271729799,0.0028390623778308086,0.0022128351366899,0.00252594875726035,0.00400859953991112,0.00430339556005332,0.0021447729401336,0.000694289437697209,1.88097771643921e-05,6.80621965563006e-05,0.000381175817126755,0.00186382659977752,arima,arima,arima,ar1,arima
2004-03-01,0.00194588111202383,0.0018358017829416466,0.00174242740034119,0.00178911459164142,0.00258138591364722,0.0021447729401336,0.00214018273236771,-0.000304380949426066,-0.000194301620343885,-0.000397755332026525,-0.000351068140726295,0.000441203181279505,arima,arima,arima,ar1,arima
2004-04-01,0.00226047013816428,0.0022575841595039435,0.00198089094672678,0.00211923755311536,0.00257740303410371,0.00214018273236771,0.00160213652427732,0.000655447635226623,0.000658333613886964,0.000378754422449459,0.000517101028838041,0.000975266509826391,ar1,ar1,ar1,ar1,ar1
2004-05-01,0.00221643933376475,0.0021593190294952984,0.00184318818735033,0.00200125360842281,0.00222032840407999,0.00160213652427732,0.00425985734695811,-0.00210053831746281,-0.00204341801319336,-0.00241666915960778,-0.00225860373853529,-0.00203952894287812,arima,arima,arima,arima,arima
2004-06-01,0.00281526951792449,0.002382700045221287,0.00247339819280901,0.00242804911901515,0.00397701290027704,0.00425985734695811,0.00371254735618454,-0.00132984731096325,-0.000897277838260047,-0.00123914916337553,-0.00128449823716939,0.000264465544092506,arima,arima,arima,arima,arima
2004-07-01,0.00259760568662286,0.0016180281098877349,0.00212754205822653,0.00187278508405713,0.00361542898805442,0.00371254735618454,0.00105820115694755,0.000559826952940188,0.00153940452967532,0.00106934090127898,0.000814583927109584,0.00255722783110688,ar1,ar1,ar1,ar1,ar1
2004-08-01,0.00186934904291303,0.0012503057675415812,0.0018936326881059,0.00157196922782374,0.00186251030158027,0.00105820115694755,0.000528680953365779,0.000721624814175802,0.00134066808954725,0.00136495173474012,0.00104328827445796,0.00133382934821449,ar1,arima,ar1,arima,ar1
2004-09-01,0.00166506313257728,0.0018529239940060264,0.00182842245801654,0.00184067322601128,0.00150919395049221,0.000528680953365779,0.00316622955805013,-0.0013133055640441,-0.00150116642547285,-0.00133780710003359,-0.00132555633203884,-0.00165703560755791,ar1,ar1,ar1,ar1,ar1
2004-10-01,0.00275603737410471,0.002255133088363928,0.00214216444177431,0.00219864876506912,0.00325161028353049,0.00316622955805013,0.00525487283835879,-0.00299973974999486,-0.00249883546425408,-0.00311270839658448,-0.00305622407328967,-0.0020032625548283,arima,arima,arima,arima,arima
2004-11-01,0.00331184873236153,0.0033007724196348087,0.00266606643339654,0.00298341942651567,0.00463063414073359,0.00525487283835879,0.00470589103741226,-0.00140511861777745,-0.00139404230505073,-0.00203982460401572,-0.00172247161089659,-7.52568966786629e-05,arima,arima,arima,arima,arima
2004-12-01,0.0032888014045173,0.0028612232176684752,0.00145545687136679,0.00215834004451763,0.00426904185640717,0.00470589103741226,0,0.00286122321766848,0.0032888014045173,0.00145545687136679,0.00215834004451763,0.00426904185640717,ar1,ar1,ar1,ar1,ar1
2005-01-01,0.00143690578541811,5.550654515058018e-4,0.00100422244683265,0.000779643949169225,0.00116699865837486,0,-0.000521784514838863,0.00107684996634467,0.00195869030025698,0.00152600696167151,0.00130142846400809,0.00168878317321372,ar1,ar1,ar1,ar1,ar1
2005-02-01,0.0012811969985082,0.0015971654512399267,0.00176115909418975,0.00167916227271484,0.000816320378534186,-0.000521784514838863,0.00416667269484616,-0.00256950724360624,-0.00288547569633796,-0.00240551360065642,-0.00248751042213133,-0.00335035231631198,ar1,ar1,ar1,ar1,ar1
2005-03-01,0.00323058468913565,0.003877614412487548,0.00272191473691776,0.00329976457470266,0.00390773255535033,0.00416667269484616,0.00363165120286268,0.000245963209624864,-0.000401066513727034,-0.00090973646594492,-0.000331886628160028,0.00027608135248765,ar1,arima,ar1,arima,ar1
2005-04-01,0.0034487674360272,7.870613666728112e-4,0.00153606877977731,0.00116156507322506,0.00355598044081527,0.00363165120286268,0.00310238097848181,-0.002315319611809,0.000346386457545386,-0.00156631219870451,-0.00194081590525675,0.000453599462333457,arima,arima,arima,arima,arima
2005-05-01,0.00283200118791312,0.0011510023513875436,0.00192649731469758,0.00153874983304256,0.00320820940638165,0.00310238097848181,-0.000516395570473449,0.00166739792186099,0.00334839675838657,0.00244289288517102,0.00205514540351601,0.0037246049768551,ar1,ar1,ar1,ar1,ar1
2005-06-01,0.000774427143286693,0.0018141143027422726,0.00197656378242265,0.00189533904258246,0.000827756057578562,-0.000516395570473449,0.000516395570473449,0.00129771873226882,0.000258031572813244,0.0014601682119492,0.00137894347210901,0.000311360487105113,arima,arima,arima,arima,arima
2005-07-01,0.00158516974861519,0.0022389601104326,0.00196342205626235,0.00210119108334747,0.00150406964595467,0.000516395570473449,0.00617603610056427,-0.00393707599013167,-0.00459086635194909,-0.00421261404430193,-0.0040748450172168,-0.00467196645460961,ar1,ar1,ar1,ar1,ar1
2005-08-01,0.00376279785448756,0.004658896788431572,0.00299869938521121,0.00382879808682139,0.00521894676938027,0.00617603610056427,0.00613812668878566,-0.00147922990035409,-0.0023753288342981,-0.00313942730357445,-0.00230932860196427,-0.000919179919405395,ar1,arima,ar1,arima,ar1
2005-09-01,0.00345447758295071,0.0035940584207535685,0.0014674937470814,0.00253077608391748,0.00519707202032685,0.00613812668878566,0.0136745610201734,-0.0100805025994198,-0.0102200834372227,-0.012207067273092,-0.0111437849362559,-0.00847748899984654,ar1,arima,arima,arima,ar1
2005-10-01,0.00699712232480985,0.008393310091348844,0.0053746711680994,0.00688399062972412,0.0101884065978478,0.0136745610201734,0.00150791684767704,0.00688539324367181,0.00548920547713281,0.00386675432042236,0.00537607378204709,0.00868048975017072,arima,ar1,ar1,ar1,ar1
2005-11-01,0.00363085239807653,0.002097416734360814,0.0016156082659672,0.00185651250016401,0.00219344799717745,0.00150791684767704,-0.00503525736564558,0.0071326741000064,0.00866610976372212,0.00665086563161279,0.00689176986580959,0.00722870536282303,ar1,ar1,ar1,ar1,ar1
2005-12-01,0.00097660713251786,3.3895773333270313e-4,0.000959360713774774,0.000649159223553739,-0.00203703432700617,-0.00503525736564558,0,0.000338957733332703,0.00097660713251786,0.000959360713774774,0.000649159223553739,-0.00203703432700617,ar1,ar1,ar1,ar1,ar1
2006-01-01,0.00254437060840064,0.0016772970706242303,0.00179634348180591,0.00173682027621507,0.00121961995845408,0,0.0060392735142436,-0.00436197644361937,-0.00349490290584297,-0.0042429300324377,-0.00430245323802854,-0.00481965355578953,arima,arima,arima,ar1,arima
2006-02-01,0.00473233661204042,0.003278818977028524,0.00319721822136769,0.00323801859919811,0.00508773789875293,0.0060392735142436,0.000501630308988865,0.00277718866803966,0.00423070630305155,0.00269558791237883,0.00273638829020924,0.00458610758976407,ar1,ar1,ar1,ar1,ar1
2006-03-01,0.00240460166718369,0.0018513180542799874,0.00178573590790904,0.00181852698109452,0.00155741695621162,0.000501630308988865,0.00150338289403162,0.000347935160248363,0.000901218773152068,0.000282353013877421,0.000315144087062892,5.40340621800008e-05,ar1,ar1,ar1,arima,ar1
2006-04-01,0.00271540368938828,0.0021020165441627513,0.00183750544813252,0.00196976099614764,0.00219334318415212,0.00150338289403162,0.00499501538052272,-0.00289299883635996,-0.00227961169113443,-0.00315750993239019,-0.00302525438437508,-0.00280167219637059,arima,arima,arima,arima,arima
2006-05-01,0.00262088588384035,0.002991520603643487,0.0026538350122371,0.00282267780794029,0.00441390298638804,0.00499501538052272,0.00298507684345406,6.44376018942711e-06,-0.000364190959613706,-0.000331241831216961,-0.000162399035513767,0.00142882614293398,ar1,ar1,ar1,ar1,ar1
2006-06-01,0.00399518815851589,0.0025453277909202837,0.00236323731157199,0.00245428255124614,0.00313743017129007,0.00298507684345406,0.00248077527376278,6.45525171575029e-05,0.00151441288475311,-0.000117537962190787,-2.64927225166424e-05,0.000656654897527286,ar1,ar1,ar1,ar1,ar1
2006-07-01,0.00338240162979975,0.0023622049419295597,0.00219726323347401,0.00227973408770178,0.00281681376424067,0.00248077527376278,0.00543613891225991,-0.00307393397033035,-0.00205373728246017,-0.00323887567878591,-0.00315640482455813,-0.00261932514801924,arima,arima,arima,arima,arima
2006-08-01,0.0023341390168185,0.0031091096294162584,0.00285468158844693,0.0029818956089316,0.00469258936584451,0.00543613891225991,0.00442587395685567,-0.00131676432743942,-0.00209173494003718,-0.00157119236840874,-0.00144397834792408,0.000266715408988835,ar1,ar1,ar1,arima,ar1
2006-09-01,0.00201508559147977,0.0028451595831425146,0.00259493006378414,0.00272004482346333,0.00405207900725544,0.00442587395685567,-0.00491884907159612,0.00776400865473864,0.00693393466307589,0.00751377913538026,0.00763889389505945,0.00897092807885156,arima,arima,arima,ar1,arima
2006-10-01,0.000917216208377083,5.499210484377819e-4,0.000902760800666754,0.000726340924552268,-0.00186362799707721,-0.00491884907159612,-0.00444774639823642,0.0049976674466742,0.0053649626066135,0.00535050719890317,0.00517408732278869,0.00258411840115921,ar1,ar1,ar1,arima,ar1
2006-11-01,0.000809598808886877,4.974944561258384e-4,0.000619315062803989,0.000558404759464914,-0.00160269896435521,-0.00444774639823642,0.00049517208241312,2.32237371271835e-06,0.000314426726473757,0.000124142980390869,6.32326770517936e-05,-0.00209787104676833,ar1,ar1,ar1,ar1,ar1
2006-12-01,0.00132667203823323,0.0018007120127480182,0.00165336040848559,0.0017270362106168,0.00155011728601116,0.00049517208241312,0.00543077118513402,-0.003630059172386,-0.00410409914690079,-0.00377741077664843,-0.00370373497451722,-0.00388065389912286,ar1,ar1,ar1,ar1,ar1
2007-01-01,0.00182093311914255,0.003097892676769692,0.00269650670353977,0.00289719969015473,0.00467300649608004,0.00543077118513402,0.00165790605623251,0.00143998662053719,0.000163027062910048,0.00103860064730726,0.00123929363392222,0.00301510043984753,arima,arima,arima,ar1,arima
2007-02-01,0.00176168590875989,0.002351665848872335,0.0015943090503386,0.00197298744960547,0.00229234830580794,0.00165790605623251,0.00387084913353952,-0.00151918328466719,-0.00210916322477963,-0.00227654008320092,-0.00189786168393406,-0.00157850082773159,ar1,arima,ar1,arima,ar1
2007-03-01,0.00210906870745365,0.002768294748215895,0.00239750078960431,0.0025828977689101,0.00368683119478714,0.00387084913353952,0.00518664749319964,-0.00241835274498374,-0.00307757878574599,-0.00278914670359533,-0.00260374972428954,-0.0014998162984125,ar1,ar1,ar1,arima,ar1
2007-04-01,0.00295320103576821,0.0030379228464997004,0.0026266245501345,0.0028322736983171,0.00451652880769787,0.00518664749319964,0.00299616948199866,4.17533645010442e-05,-4.29684462304471e-05,-0.000369544931864152,-0.000163895783681554,0.00152035932569921,ar1,arima,arima,ar1,ar1
2007-05-01,0.00217262122321491,0.0024865385635404755,0.00274247711938438,0.00261450784146243,0.00313706004897165,0.00299616948199866,0.00412447665692373,-0.00163793809338325,-0.00195185543370882,-0.00138199953753935,-0.0015099688154613,-0.000987416607952073,ar1,ar1,ar1,arima,ar1
